taxon	header	sequence_length	GC_all	valid_sites_all	gc_sites_all	p1_ATP6	p2_ATP6	p4_ATP8	p5_ATP8	p7_COX1	p8_COX1	p10_COX2	p11_COX2	p13_COX3	p14_COX3	p16_CYTB	p17_CYTB	p19_ND1	p20_ND1	p22_ND2	p23_ND2	p25_ND3	p26_ND3	p28_ND4L	p29_ND4L	p31_ND4	p32_ND4	p34_ND5	p35_ND5	p37_ND6	p38_ND6	p40_rrnl	p41_rrns	clean_tax
NC_069808.1_Cilhum	NC_069808.1_Cilhum	12925	0.24013948082138706	12905	3099	0.3053097345132743	0.34513274336283184	0.11320754716981132	0.24528301886792453	0.412109375	0.400390625	0.36403508771929827	0.34649122807017546	0.37786259541984735	0.366412213740458	0.3888888888888889	0.3439153439153439	0.07920792079207921	0.31683168316831684	0.2478134110787172	0.3206997084548105	0.2711864406779661	0.3135593220338983	0.0851063829787234	0.26595744680851063	0.3183856502242152	0.257847533632287	0.23971377459749552	0.06451612903225806	0.18562874251497005	0.2275449101796407	0.21508379888268156	0.22916666666666666	NC_069808.1_Cilhum
NC_069809.1_Citfal	NC_069809.1_Citfal	12925	0.24461490779482412	12906	3157	0.2920353982300885	0.3584070796460177	0.20754716981132076	0.32075471698113206	0.408203125	0.40625	0.40350877192982454	0.34649122807017546	0.3840304182509506	0.3816793893129771	0.3915343915343915	0.3439153439153439	0.0858085808580858	0.32673267326732675	0.24198250728862974	0.33819241982507287	0.3050847457627119	0.3135593220338983	0.10638297872340426	0.2553191489361702	0.3071748878923767	0.2757847533632287	0.25760286225402507	0.05555555555555555	0.2215568862275449	0.23353293413173654	0.2206703910614525	0.23177083333333334	NC_069809.1_Citfal
NC_069810.1_Dertru	NC_069810.1_Dertru	12925	0.2605081190272706	12871	3353	0.30973451327433627	0.3495575221238938	0.21153846153846154	0.25	0.4140625	0.396484375	0.39473684210526316	0.34649122807017546	0.3650190114068441	0.36259541984732824	0.3941798941798942	0.335978835978836	0.1419141914191419	0.3234323432343234	0.24269005847953215	0.3157894736842105	0.2711864406779661	0.3389830508474576	0.15053763440860216	0.27956989247311825	0.3105022831050228	0.2671232876712329	0.25448028673835127	0.09874326750448834	0.19760479041916168	0.25149700598802394	0.2206703910614525	0.25227568270481143	NC_069810.1_Dertru
NC_069811.1_Pacbic	NC_069811.1_Pacbic	12925	0.22396156230626163	12904	2890	0.26548672566371684	0.34513274336283184	0.1320754716981132	0.20754716981132076	0.40234375	0.400390625	0.34210526315789475	0.3201754385964912	0.33460076045627374	0.3702290076335878	0.335978835978836	0.3253968253968254	0.076158940397351	0.31456953642384106	0.239067055393586	0.32653061224489793	0.2288135593220339	0.288135593220339	0.09574468085106383	0.23404255319148937	0.30493273542600896	0.242152466367713	0.23434704830053668	0.05555555555555555	0.16766467065868262	0.2275449101796407	0.2085661080074488	0.20442708333333334	NC_069811.1_Pacbic
NC_077476.1_Caldia	NC_077476.1_Caldia	12925	0.2529252227818675	12905	3264	0.29646017699115046	0.3407079646017699	0.16981132075471697	0.33962264150943394	0.416015625	0.408203125	0.37719298245614036	0.34649122807017546	0.35361216730038025	0.3435114503816794	0.3862433862433862	0.3386243386243386	0.10561056105610561	0.33663366336633666	0.26822157434402333	0.3206997084548105	0.2457627118644068	0.3135593220338983	0.1276595744680851	0.2553191489361702	0.3251121076233184	0.2825112107623318	0.27191413237924866	0.08602150537634409	0.2155688622754491	0.2275449101796407	0.23277467411545624	0.2333767926988266	NC_077476.1_Caldia
NC_077477.1_Rapfus	NC_077477.1_Rapfus	12925	0.23836487744337573	12892	3073	0.27876106194690264	0.3407079646017699	0.05660377358490566	0.32075471698113206	0.416015625	0.3953033268101761	0.3815789473684211	0.32456140350877194	0.3650190114068441	0.3435114503816794	0.36507936507936506	0.335978835978836	0.0594059405940594	0.3234323432343234	0.24489795918367346	0.3032069970845481	0.2288135593220339	0.2966101694915254	0.09574468085106383	0.26595744680851063	0.31614349775784756	0.2757847533632287	0.26833631484794274	0.06093189964157706	0.2275449101796407	0.2215568862275449	0.2169459962756052	0.23809523809523808	NC_077477.1_Rapfus
NC_077478.1_Galamo	NC_077478.1_Galamo	12925	0.2383977686526691	12907	3077	0.28761061946902655	0.36283185840707965	0.16981132075471697	0.2830188679245283	0.416015625	0.404296875	0.38596491228070173	0.34210526315789475	0.38022813688212925	0.3702290076335878	0.37566137566137564	0.3412698412698413	0.052805280528052806	0.3201320132013201	0.22448979591836735	0.3323615160349854	0.2627118644067797	0.3389830508474576	0.05319148936170213	0.26595744680851063	0.3116591928251121	0.2533632286995516	0.2737030411449016	0.04121863799283154	0.19760479041916168	0.23952095808383234	0.21601489757914338	0.24057217165149544	NC_077478.1_Galamo
NC_077479.1_Chestr	NC_077479.1_Chestr	12925	0.24671001703050008	12918	3187	0.3053097345132743	0.35398230088495575	0.09433962264150944	0.32075471698113206	0.4140625	0.408203125	0.39035087719298245	0.36403508771929827	0.4068441064638783	0.3816793893129771	0.40476190476190477	0.3439153439153439	0.0891089108910891	0.33003300330033003	0.2303206997084548	0.3294460641399417	0.2627118644067797	0.3220338983050847	0.07446808510638298	0.26595744680851063	0.3116591928251121	0.2645739910313901	0.2737030411449016	0.04659498207885305	0.20359281437125748	0.25149700598802394	0.23743016759776536	0.23974358974358975	NC_077479.1_Chestr
NC_082459.1_Dippun	NC_082459.1_Dippun	12925	0.3019513332815051	12863	3884	0.36283185840707965	0.37168141592920356	0.21153846153846154	0.3076923076923077	0.455078125	0.408203125	0.3991228070175439	0.34210526315789475	0.4448669201520912	0.3816793893129771	0.3994708994708995	0.34656084656084657	0.2607260726072607	0.3432343234323432	0.29239766081871343	0.34502923976608185	0.3559322033898305	0.3135593220338983	0.1595744680851064	0.30851063829787234	0.34606741573033706	0.31910112359550563	0.3220035778175313	0.21505376344086022	0.2804878048780488	0.2804878048780488	0.2608695652173913	0.27631578947368424	NC_082459.1_Dippun
NC_085562.1_Acrjap	NC_085562.1_Acrjap	12925	0.24537359659310878	12915	3169	0.2831858407079646	0.36283185840707965	0.18867924528301888	0.2830188679245283	0.41796875	0.404296875	0.3991228070175439	0.34649122807017546	0.3840304182509506	0.38549618320610685	0.3915343915343915	0.3439153439153439	0.06930693069306931	0.3234323432343234	0.2565597667638484	0.34110787172011664	0.2966101694915254	0.3220338983050847	0.0425531914893617	0.24468085106382978	0.3071748878923767	0.2713004484304933	0.26654740608228983	0.0931899641577061	0.2155688622754491	0.24550898203592814	0.22160148975791433	0.22908622908622908	NC_085562.1_Acrjap
NC_086621.1_Otoscu	NC_086621.1_Otoscu	12925	0.23966878192230304	12922	3097	0.27876106194690264	0.3495575221238938	0.1320754716981132	0.3018867924528302	0.419921875	0.40234375	0.39035087719298245	0.3333333333333333	0.3574144486692015	0.37786259541984735	0.38095238095238093	0.335978835978836	0.0858085808580858	0.3201320132013201	0.2565597667638484	0.3323615160349854	0.2457627118644068	0.288135593220339	0.031914893617021274	0.23404255319148937	0.3094170403587444	0.24663677130044842	0.25760286225402507	0.06989247311827956	0.19161676646706588	0.2155688622754491	0.21601489757914338	0.22448979591836735	NC_086621.1_Otoscu
NC_086622.1_Phybre	NC_086622.1_Phybre	12925	0.24748022949294465	12898	3192	0.28761061946902655	0.3584070796460177	0.1509433962264151	0.20754716981132076	0.404296875	0.390625	0.37280701754385964	0.35526315789473684	0.3688212927756654	0.37786259541984735	0.36243386243386244	0.3386243386243386	0.10738255033557047	0.3177257525083612	0.22448979591836735	0.31486880466472306	0.2711864406779661	0.3389830508474576	0.14893617021276595	0.26595744680851063	0.29596412556053814	0.257847533632287	0.23971377459749552	0.07168458781362007	0.20481927710843373	0.2289156626506024	0.2271880819366853	0.23711340206185566	NC_086622.1_Phybre
NC_086795.1_Phypar	NC_086795.1_Phypar	12925	0.2526340254105981	12908	3261	0.2831858407079646	0.35398230088495575	0.11320754716981132	0.32075471698113206	0.4140625	0.41015625	0.4166666666666667	0.30701754385964913	0.35361216730038025	0.36259541984732824	0.35978835978835977	0.3439153439153439	0.10231023102310231	0.3201320132013201	0.2303206997084548	0.33527696793002915	0.2966101694915254	0.3050847457627119	0.1595744680851064	0.2553191489361702	0.31390134529147984	0.2623318385650224	0.25402504472271914	0.0985663082437276	0.19879518072289157	0.23493975903614459	0.21828358208955223	0.24129032258064517	NC_086795.1_Phypar
NC_086817.1_Acrhes	NC_086817.1_Acrhes	12925	0.24750174297002092	12909	3195	0.28761061946902655	0.36283185840707965	0.16	0.3	0.412109375	0.404296875	0.3991228070175439	0.34649122807017546	0.39543726235741444	0.3893129770992366	0.3862433862433862	0.3439153439153439	0.0627062706270627	0.3234323432343234	0.2565597667638484	0.34402332361516036	0.2796610169491525	0.3220338983050847	0.0851063829787234	0.24468085106382978	0.3094170403587444	0.273542600896861	0.26475849731663686	0.08243727598566308	0.2275449101796407	0.24550898203592814	0.21973929236499068	0.23717948717948717	NC_086817.1_Acrhes
NC_086818.1_Amawuz	NC_086818.1_Amawuz	12925	0.24866372298396466	12909	3210	0.3008849557522124	0.3672566371681416	0.1320754716981132	0.2641509433962264	0.416015625	0.408203125	0.40350877192982454	0.35964912280701755	0.3726235741444867	0.3702290076335878	0.3968253968253968	0.3412698412698413	0.06930693069306931	0.3201320132013201	0.23323615160349853	0.3469387755102041	0.2966101694915254	0.3474576271186441	0.09574468085106383	0.2765957446808511	0.31614349775784756	0.273542600896861	0.2808586762075134	0.07347670250896057	0.21818181818181817	0.23030303030303031	0.22532588454376165	0.2175032175032175	NC_086818.1_Amawuz
NC_086819.1_Hielat	NC_086819.1_Hielat	12925	0.2466145631819237	12923	3187	0.29646017699115046	0.34513274336283184	0.11320754716981132	0.32075471698113206	0.41796875	0.40625	0.38596491228070173	0.3508771929824561	0.3840304182509506	0.3816793893129771	0.3862433862433862	0.3492063492063492	0.066006600660066	0.33003300330033003	0.20408163265306123	0.34110787172011664	0.288135593220339	0.3220338983050847	0.1276595744680851	0.26595744680851063	0.3071748878923767	0.2713004484304933	0.26654740608228983	0.08602150537634409	0.19760479041916168	0.25748502994011974	0.22811918063314712	0.2318471337579618	NC_086819.1_Hielat
NC_086820.1_Staagr	NC_086820.1_Staagr	12925	0.25058040550998295	12922	3238	0.30973451327433627	0.3584070796460177	0.1509433962264151	0.33962264150943394	0.423828125	0.41015625	0.40350877192982454	0.3508771929824561	0.38783269961977185	0.3816793893129771	0.40476190476190477	0.34656084656084657	0.09570957095709572	0.33663366336633666	0.23615160349854228	0.34402332361516036	0.2796610169491525	0.3135593220338983	0.0851063829787234	0.2765957446808511	0.31390134529147984	0.26681614349775784	0.2808586762075134	0.07526881720430108	0.2215568862275449	0.2155688622754491	0.22625698324022347	0.2423469387755102	NC_086820.1_Staagr
NC_086821.1_Psepin	NC_086821.1_Psepin	12925	0.2501742700023236	12911	3230	0.3230088495575221	0.3407079646017699	0.20754716981132076	0.3018867924528302	0.4296875	0.396484375	0.39473684210526316	0.31140350877192985	0.3574144486692015	0.36259541984732824	0.373015873015873	0.3412698412698413	0.0924092409240924	0.32673267326732675	0.2375366568914956	0.3196480938416422	0.2966101694915254	0.3305084745762712	0.06382978723404255	0.2978723404255319	0.3101123595505618	0.273542600896861	0.26475849731663686	0.07347670250896057	0.2155688622754491	0.20958083832335328	0.23392357875116496	0.24455825864276567	NC_086821.1_Psepin
NC_086822.1_Anasin	NC_086822.1_Anasin	12925	0.2386996904024768	12920	3084	0.2831858407079646	0.35398230088495575	0.22641509433962265	0.20754716981132076	0.419921875	0.412109375	0.3815789473684211	0.35964912280701755	0.3916349809885932	0.37404580152671757	0.3835978835978836	0.34656084656084657	0.07260726072607261	0.31353135313531355	0.22448979591836735	0.33527696793002915	0.2966101694915254	0.2966101694915254	0.07446808510638298	0.24468085106382978	0.3071748878923767	0.24439461883408073	0.27191413237924866	0.04838709677419355	0.20958083832335328	0.23952095808383234	0.20949720670391062	0.21227621483375958	NC_086822.1_Anasin
NC_086823.1_Thesin	NC_086823.1_Thesin	12925	0.24924506387921022	12915	3219	0.28761061946902655	0.34513274336283184	0.1320754716981132	0.20754716981132076	0.408203125	0.400390625	0.3991228070175439	0.3333333333333333	0.376425855513308	0.36259541984732824	0.37037037037037035	0.3439153439153439	0.1254125412541254	0.33993399339933994	0.25072886297376096	0.3294460641399417	0.2711864406779661	0.288135593220339	0.07446808510638298	0.2765957446808511	0.30269058295964124	0.24887892376681614	0.26475849731663686	0.0931899641577061	0.19161676646706588	0.2215568862275449	0.22532588454376165	0.24324324324324326	NC_086823.1_Thesin
NC_086824.1_Physin	NC_086824.1_Physin	12925	0.26687330492057343	12905	3444	0.3141592920353982	0.3584070796460177	0.1320754716981132	0.22641509433962265	0.41015625	0.404296875	0.3991228070175439	0.3508771929824561	0.3650190114068441	0.38549618320610685	0.4021164021164021	0.34656084656084657	0.12211221122112212	0.3201320132013201	0.20408163265306123	0.3498542274052478	0.2711864406779661	0.3305084745762712	0.22340425531914893	0.2765957446808511	0.3235955056179775	0.2600896860986547	0.28622540250447226	0.12186379928315412	0.23030303030303031	0.24242424242424243	0.23649906890130354	0.23126614987080105	NC_086824.1_Physin
NC_086825.1_Phywer	NC_086825.1_Phywer	12925	0.2577671031223367	12907	3327	0.3141592920353982	0.336283185840708	0.11320754716981132	0.3018867924528302	0.412109375	0.40234375	0.39035087719298245	0.33771929824561403	0.38022813688212925	0.3893129770992366	0.3915343915343915	0.34656084656084657	0.13861386138613863	0.3333333333333333	0.24561403508771928	0.32748538011695905	0.2796610169491525	0.3389830508474576	0.14893617021276595	0.2553191489361702	0.31390134529147984	0.2645739910313901	0.25806451612903225	0.09874326750448834	0.19879518072289157	0.23493975903614459	0.22532588454376165	0.22879177377892032	NC_086825.1_Phywer
NC_086826.1_Anatia	NC_086826.1_Anatia	12925	0.23803994426381792	12918	3075	0.2920353982300885	0.3495575221238938	0.1320754716981132	0.22641509433962265	0.40234375	0.412109375	0.3815789473684211	0.35526315789473684	0.38022813688212925	0.37786259541984735	0.3862433862433862	0.3492063492063492	0.0891089108910891	0.31353135313531355	0.22448979591836735	0.33819241982507287	0.2966101694915254	0.3135593220338983	0.05319148936170213	0.24468085106382978	0.31390134529147984	0.25112107623318386	0.26654740608228983	0.05913978494623656	0.18562874251497005	0.2215568862275449	0.2132216014897579	0.2141025641025641	NC_086826.1_Anatia
NC_086827.1_Theoph	NC_086827.1_Theoph	12925	0.29238995660260386	12904	3773	0.3230088495575221	0.3495575221238938	0.18867924528301888	0.2830188679245283	0.4375	0.3984375	0.42543859649122806	0.34649122807017546	0.4068441064638783	0.3816793893129771	0.43386243386243384	0.3492063492063492	0.1551155115511551	0.33003300330033003	0.29737609329446063	0.3236151603498542	0.3050847457627119	0.3305084745762712	0.2765957446808511	0.2765957446808511	0.3295964125560538	0.30269058295964124	0.3005366726296959	0.15770609318996415	0.25748502994011974	0.24550898203592814	0.26536312849162014	0.2793733681462141	NC_086827.1_Theoph
NC_086828.1_Arrbre	NC_086828.1_Arrbre	12925	0.2282793867120954	12914	2948	0.2831858407079646	0.3230088495575221	0.09433962264150944	0.22641509433962265	0.396484375	0.39453125	0.3508771929824561	0.31140350877192985	0.33079847908745247	0.33587786259541985	0.3412698412698413	0.3253968253968254	0.06930693069306931	0.33003300330033003	0.24198250728862974	0.3032069970845481	0.2627118644067797	0.3135593220338983	0.0851063829787234	0.2553191489361702	0.2937219730941704	0.23318385650224216	0.259391771019678	0.053763440860215055	0.18562874251497005	0.2275449101796407	0.20763500931098697	0.19974226804123713	NC_086828.1_Arrbre
NC_086829.1_Arrpur	NC_086829.1_Arrpur	12925	0.22891006274692074	12909	2955	0.26991150442477874	0.3230088495575221	0.16981132075471697	0.20754716981132076	0.39453125	0.400390625	0.35526315789473684	0.3157894736842105	0.33840304182509506	0.3435114503816794	0.3439153439153439	0.3306878306878307	0.06930693069306931	0.32673267326732675	0.2478134110787172	0.3177842565597668	0.2457627118644068	0.3305084745762712	0.07446808510638298	0.2553191489361702	0.29596412556053814	0.242152466367713	0.24686940966010734	0.03942652329749104	0.18562874251497005	0.2215568862275449	0.2048417132216015	0.21141374837872892	NC_086829.1_Arrpur
NC_086830.1_Astmaj	NC_086830.1_Astmaj	12925	0.23960671982658513	12917	3095	0.2831858407079646	0.3495575221238938	0.11320754716981132	0.18867924528301888	0.416015625	0.400390625	0.3815789473684211	0.34649122807017546	0.3688212927756654	0.3893129770992366	0.36772486772486773	0.3439153439153439	0.07590759075907591	0.3234323432343234	0.22448979591836735	0.3236151603498542	0.2796610169491525	0.3050847457627119	0.0851063829787234	0.2553191489361702	0.3004484304932735	0.24663677130044842	0.25760286225402507	0.053763440860215055	0.19161676646706588	0.2155688622754491	0.2122905027932961	0.220795892169448	NC_086830.1_Astmaj
NC_086831.1_Gonbru	NC_086831.1_Gonbru	12925	0.2423514832313531	12911	3129	0.29646017699115046	0.34513274336283184	0.11320754716981132	0.22641509433962265	0.416015625	0.404296875	0.40350877192982454	0.34210526315789475	0.39923954372623577	0.36259541984732824	0.37037037037037035	0.3306878306878307	0.09570957095709572	0.3234323432343234	0.21282798833819241	0.3323615160349854	0.3305084745762712	0.3050847457627119	0.0851063829787234	0.26595744680851063	0.3116591928251121	0.2623318385650224	0.25760286225402507	0.06451612903225806	0.19760479041916168	0.23353293413173654	0.21601489757914338	0.22121604139715395	NC_086831.1_Gonbru
NC_086832.1_Themac	NC_086832.1_Themac	12925	0.29109509416414786	12903	3756	0.336283185840708	0.3407079646017699	0.24528301886792453	0.2830188679245283	0.4375	0.396484375	0.4166666666666667	0.35526315789473684	0.41064638783269963	0.3816793893129771	0.4497354497354497	0.35714285714285715	0.16501650165016502	0.3333333333333333	0.30903790087463556	0.3236151603498542	0.288135593220339	0.3389830508474576	0.24468085106382978	0.2765957446808511	0.33183856502242154	0.2937219730941704	0.3041144901610018	0.15412186379928317	0.2694610778443114	0.25149700598802394	0.2579143389199255	0.2679738562091503	NC_086832.1_Themac
OK480879.1_Lepton	OK480879.1_Lepton	12925	0.26959443619598344	12797	3450	0.3407079646017699	0.35398230088495575	0.18867924528301888	0.32075471698113206	0.41015625	0.408203125	0.42543859649122806	0.35964912280701755	0.38022813688212925	0.3816793893129771	0.42328042328042326	0.3492063492063492	0.132013201320132	0.32673267326732675	0.2886297376093295	0.3498542274052478	0.2966101694915254	0.3050847457627119	0.11702127659574468	0.2978723404255319	0.31614349775784756	0.2623318385650224	0.2844364937388193	0.11827956989247312	0.2795031055900621	0.2546583850931677	0.22811918063314712	0.2481536189069424	OK480879.1_Lepton
OK542392.1_Hielon	OK542392.1_Hielon	12925	0.24364538127712337	12904	3144	0.3008849557522124	0.3407079646017699	0.16981132075471697	0.37735849056603776	0.416015625	0.40234375	0.37280701754385964	0.34649122807017546	0.3726235741444867	0.37786259541984735	0.36507936507936506	0.34656084656084657	0.08250825082508251	0.32673267326732675	0.23323615160349853	0.33527696793002915	0.2627118644067797	0.3474576271186441	0.0851063829787234	0.2765957446808511	0.3094170403587444	0.273542600896861	0.26654740608228983	0.05913978494623656	0.19161676646706588	0.25149700598802394	0.22811918063314712	0.23890339425587467	OK542392.1_Hielon
OK542393.1_Tenaribre	OK542393.1_Tenaribre	12925	0.25181860393127997	12922	3254	0.3008849557522124	0.36283185840707965	0.22641509433962265	0.32075471698113206	0.435546875	0.404296875	0.3815789473684211	0.3684210526315789	0.40304182509505704	0.38549618320610685	0.4021164021164021	0.3492063492063492	0.10891089108910891	0.32673267326732675	0.19825072886297376	0.3294460641399417	0.3135593220338983	0.3305084745762712	0.09574468085106383	0.26595744680851063	0.31390134529147984	0.273542600896861	0.26654740608228983	0.08602150537634409	0.2215568862275449	0.23952095808383234	0.23184357541899442	0.24872448979591838	OK542393.1_Tenaribre
OL414957.1_Staspe2	OL414957.1_Staspe2	12925	0.24643962848297213	12920	3184	0.2920353982300885	0.36283185840707965	0.11320754716981132	0.33962264150943394	0.439453125	0.41015625	0.39035087719298245	0.3508771929824561	0.3916349809885932	0.38549618320610685	0.4021164021164021	0.3439153439153439	0.07590759075907591	0.3333333333333333	0.25146198830409355	0.3304093567251462	0.2627118644067797	0.3389830508474576	0.0851063829787234	0.26595744680851063	0.3183856502242152	0.2645739910313901	0.27906976744186046	0.05734767025089606	0.20359281437125748	0.2155688622754491	0.22532588454376165	0.2423469387755102	OL414957.1_Staspe2
OL414959.1_Hiespe	OL414959.1_Hiespe	12925	0.24599551187804689	12923	3179	0.3008849557522124	0.36283185840707965	0.1320754716981132	0.32075471698113206	0.421875	0.41015625	0.3991228070175439	0.35526315789473684	0.39543726235741444	0.3816793893129771	0.3941798941798942	0.35185185185185186	0.0627062706270627	0.3333333333333333	0.23615160349854228	0.3469387755102041	0.3050847457627119	0.3389830508474576	0.10638297872340426	0.26595744680851063	0.3094170403587444	0.273542600896861	0.26118067978533094	0.06810035842293907	0.20359281437125748	0.2634730538922156	0.21880819366852886	0.2445859872611465	OL414959.1_Hiespe
OM177664.1_Gonspe	OM177664.1_Gonspe	12925	0.2432705772522172	12854	3127	0.28761061946902655	0.35398230088495575	0.07547169811320754	0.20754716981132076	0.390625	0.3984375	0.37719298245614036	0.34649122807017546	0.3726235741444867	0.3549618320610687	0.37037037037037035	0.328042328042328	0.10231023102310231	0.32673267326732675	0.2303206997084548	0.3236151603498542	0.3220338983050847	0.3050847457627119	0.0851063829787234	0.2553191489361702	0.3071748878923767	0.2645739910313901	0.25402504472271914	0.0913978494623656	0.20958083832335328	0.24550898203592814	0.22145669291338582	0.22997416020671835	OM177664.1_Gonspe
OM202552.1_Tenspe	OM202552.1_Tenspe	12925	0.2512768921219625	12922	3247	0.2831858407079646	0.36283185840707965	0.20754716981132076	0.33962264150943394	0.431640625	0.404296875	0.39035087719298245	0.3684210526315789	0.39543726235741444	0.3816793893129771	0.41005291005291006	0.3492063492063492	0.0891089108910891	0.32673267326732675	0.19825072886297376	0.33819241982507287	0.3050847457627119	0.3220338983050847	0.0851063829787234	0.26595744680851063	0.31390134529147984	0.2713004484304933	0.26118067978533094	0.08064516129032258	0.2215568862275449	0.23952095808383234	0.2346368715083799	0.24872448979591838	OM202552.1_Tenspe
OM202554.1_Anaspe	OM202554.1_Anaspe	12925	0.237730298807865	12918	3071	0.2831858407079646	0.35398230088495575	0.1509433962264151	0.2641509433962264	0.41015625	0.412109375	0.37719298245614036	0.35526315789473684	0.3840304182509506	0.37786259541984735	0.37566137566137564	0.3492063492063492	0.07260726072607261	0.31353135313531355	0.22157434402332363	0.33527696793002915	0.2711864406779661	0.3135593220338983	0.06382978723404255	0.24468085106382978	0.31390134529147984	0.2533632286995516	0.27549194991055453	0.06093189964157706	0.18562874251497005	0.2275449101796407	0.2122905027932961	0.2128205128205128	OM202554.1_Anaspe
OM202555.1_Anagra	OM202555.1_Anagra	12925	0.23525313516024152	12918	3039	0.2920353982300885	0.35398230088495575	0.1509433962264151	0.2641509433962264	0.400390625	0.408203125	0.38596491228070173	0.35526315789473684	0.3916349809885932	0.3816793893129771	0.373015873015873	0.35185185185185186	0.07260726072607261	0.31353135313531355	0.22157434402332363	0.33527696793002915	0.288135593220339	0.2966101694915254	0.06382978723404255	0.24468085106382978	0.31390134529147984	0.25112107623318386	0.26475849731663686	0.05017921146953405	0.17964071856287425	0.2275449101796407	0.2085661080074488	0.20384615384615384	OM202555.1_Anagra
OM202561.1_Sinspe	OM202561.1_Sinspe	12925	0.23779919179359651	12868	3060	0.3008849557522124	0.3185840707964602	0.1320754716981132	0.20754716981132076	0.41796875	0.384765625	0.37280701754385964	0.3157894736842105	0.3650190114068441	0.3549618320610687	0.3492063492063492	0.3253968253968254	0.07590759075907591	0.3234323432343234	0.23939393939393938	0.31212121212121213	0.29310344827586204	0.3103448275862069	0.07446808510638298	0.2553191489361702	0.31981981981981983	0.25675675675675674	0.24865831842576028	0.07706093189964158	0.16766467065868262	0.20958083832335328	0.20763500931098697	0.20512820512820512	OM202561.1_Sinspe
OM202562.1_Mirspe	OM202562.1_Mirspe	12925	0.25627070515854233	12678	3249	0.3185840707964602	0.34513274336283184	0.11320754716981132	0.32075471698113206	0.4375	0.408203125	0.40350877192982454	0.34210526315789475	0.38022813688212925	0.37786259541984735	0.3862433862433862	0.34656084656084657	0.0891089108910891	0.3201320132013201	0.2565597667638484	0.33527696793002915	0.3050847457627119	0.3135593220338983	0.11702127659574468	0.2553191489361702	0.3235955056179775	0.2757847533632287	0.2737030411449016	0.08960573476702509	0.2634730538922156	0.25748502994011974	0.22786304604486424	0.22395833333333334	OM202562.1_Mirspe
OM202563.1_Arrpal2	OM202563.1_Arrpal2	12925	0.22475216852540272	12912	2902	0.2610619469026549	0.3185840707964602	0.11320754716981132	0.18867924528301888	0.39453125	0.388671875	0.35964912280701755	0.3201754385964912	0.3231939163498099	0.3320610687022901	0.3439153439153439	0.3201058201058201	0.07590759075907591	0.3234323432343234	0.22157434402332363	0.3032069970845481	0.23728813559322035	0.3135593220338983	0.0851063829787234	0.23404255319148937	0.289237668161435	0.24663677130044842	0.23434704830053668	0.05555555555555555	0.1566265060240964	0.22289156626506024	0.20949720670391062	0.2175032175032175	OM202563.1_Arrpal2
OM202564.1_Thespe	OM202564.1_Thespe	12925	0.249941891996591	12907	3226	0.3141592920353982	0.34513274336283184	0.12	0.22	0.41796875	0.3984375	0.3991228070175439	0.34210526315789475	0.376425855513308	0.37404580152671757	0.37037037037037035	0.3412698412698413	0.09570957095709572	0.3333333333333333	0.2478134110787172	0.3294460641399417	0.2711864406779661	0.2966101694915254	0.06382978723404255	0.2765957446808511	0.3071748878923767	0.25112107623318386	0.28622540250447226	0.0913978494623656	0.2275449101796407	0.2215568862275449	0.22160148975791433	0.23136246786632392	OM202564.1_Thespe
OM202571.1_Lepspe	OM202571.1_Lepspe	12925	0.2844633862843859	12905	3671	0.37610619469026546	0.3584070796460177	0.18867924528301888	0.4339622641509434	0.419921875	0.40625	0.4298245614035088	0.3508771929824561	0.39923954372623577	0.38549618320610685	0.4470899470899471	0.3439153439153439	0.15841584158415842	0.33663366336633666	0.2857142857142857	0.3673469387755102	0.3305084745762712	0.3220338983050847	0.1276595744680851	0.2978723404255319	0.3273542600896861	0.2757847533632287	0.31663685152057247	0.16845878136200718	0.24550898203592814	0.2634730538922156	0.2383612662942272	0.25945241199478486	OM202571.1_Lepspe
OM910846.1_Carspe	OM910846.1_Carspe	12925	0.2651998134038252	12862	3411	0.2831858407079646	0.33185840707964603	0.11320754716981132	0.2830188679245283	0.431640625	0.390625	0.42543859649122806	0.33771929824561403	0.35361216730038025	0.4122137404580153	0.37329700272479566	0.35149863760217986	0.132013201320132	0.30363036303630364	0.28152492668621704	0.3255131964809384	0.2627118644067797	0.3728813559322034	0.14893617021276595	0.26595744680851063	0.3076923076923077	0.27601809954751133	0.2701252236135957	0.11827956989247312	0.25903614457831325	0.25903614457831325	0.24860335195530725	0.25096525096525096	OM910846.1_Carspe
OZ336339.1_Bolbra	OZ336339.1_Bolbra	12925	0.264329961577668	12753	3371	0.3333333333333333	0.36619718309859156	0.11320754716981132	0.3018867924528302	0.4375	0.40625	0.40789473684210525	0.35526315789473684	0.4362934362934363	0.3783783783783784	0.41643835616438357	0.35342465753424657	0.1188118811881188	0.3201320132013201	0.2594752186588921	0.3294460641399417	0.336283185840708	0.3185840707964602	0.06593406593406594	0.3076923076923077	0.3218390804597701	0.2735632183908046	0.2808586762075134	0.07347670250896057	0.24691358024691357	0.24074074074074073	0.2467411545623836	0.25161290322580643	OZ336339.1_Bolbra
