taxon	header	partition	gc_content	valid_sites	gc_sites	n_sites_in_partition
NC_077476.1_Caldia	NC_077476.1_Caldia	p22_ND2	0.26822157434402333	343	92	343
NC_077476.1_Caldia	NC_077476.1_Caldia	p23_ND2	0.3206997084548105	343	110	343
NC_077476.1_Caldia	NC_077476.1_Caldia	p25_ND3	0.2457627118644068	118	29	118
NC_077476.1_Caldia	NC_077476.1_Caldia	p26_ND3	0.3135593220338983	118	37	118
NC_077476.1_Caldia	NC_077476.1_Caldia	p28_ND4L	0.1276595744680851	94	12	94
NC_077476.1_Caldia	NC_077476.1_Caldia	p29_ND4L	0.2553191489361702	94	24	94
NC_077476.1_Caldia	NC_077476.1_Caldia	p31_ND4	0.3251121076233184	446	145	446
NC_077476.1_Caldia	NC_077476.1_Caldia	p32_ND4	0.2825112107623318	446	126	446
NC_077476.1_Caldia	NC_077476.1_Caldia	p34_ND5	0.27191413237924866	559	152	559
NC_077476.1_Caldia	NC_077476.1_Caldia	p35_ND5	0.08602150537634409	558	48	558
NC_077476.1_Caldia	NC_077476.1_Caldia	p37_ND6	0.2155688622754491	167	36	167
NC_077476.1_Caldia	NC_077476.1_Caldia	p38_ND6	0.2275449101796407	167	38	167
NC_077476.1_Caldia	NC_077476.1_Caldia	p40_rrnl	0.23277467411545624	1074	250	1074
NC_077476.1_Caldia	NC_077476.1_Caldia	p41_rrns	0.2333767926988266	767	179	787
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p1_ATP6	0.27876106194690264	226	63	226
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p2_ATP6	0.3407079646017699	226	77	226
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p4_ATP8	0.05660377358490566	53	3	53
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p5_ATP8	0.32075471698113206	53	17	53
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p7_COX1	0.416015625	512	213	512
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p8_COX1	0.3953033268101761	511	202	512
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p10_COX2	0.3815789473684211	228	87	228
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p11_COX2	0.32456140350877194	228	74	228
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p13_COX3	0.3650190114068441	263	96	263
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p14_COX3	0.3435114503816794	262	90	262
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p16_CYTB	0.36507936507936506	378	138	378
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p17_CYTB	0.335978835978836	378	127	378
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p19_ND1	0.0594059405940594	303	18	303
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p20_ND1	0.3234323432343234	303	98	303
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p22_ND2	0.24489795918367346	343	84	343
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p23_ND2	0.3032069970845481	343	104	343
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p25_ND3	0.2288135593220339	118	27	118
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p26_ND3	0.2966101694915254	118	35	118
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p28_ND4L	0.09574468085106383	94	9	94
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p29_ND4L	0.26595744680851063	94	25	94
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p31_ND4	0.31614349775784756	446	141	446
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p32_ND4	0.2757847533632287	446	123	446
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p34_ND5	0.26833631484794274	559	150	559
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p35_ND5	0.06093189964157706	558	34	558
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p37_ND6	0.2275449101796407	167	38	167
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p38_ND6	0.2215568862275449	167	37	167
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p40_rrnl	0.2169459962756052	1074	233	1074
NC_077477.1_Rapfus	NC_077477.1_Rapfus	p41_rrns	0.23809523809523808	756	180	787
NC_077478.1_Galamo	NC_077478.1_Galamo	p1_ATP6	0.28761061946902655	226	65	226
NC_077478.1_Galamo	NC_077478.1_Galamo	p2_ATP6	0.36283185840707965	226	82	226
NC_077478.1_Galamo	NC_077478.1_Galamo	p4_ATP8	0.16981132075471697	53	9	53
NC_077478.1_Galamo	NC_077478.1_Galamo	p5_ATP8	0.2830188679245283	53	15	53
NC_077478.1_Galamo	NC_077478.1_Galamo	p7_COX1	0.416015625	512	213	512
NC_077478.1_Galamo	NC_077478.1_Galamo	p8_COX1	0.404296875	512	207	512
NC_077478.1_Galamo	NC_077478.1_Galamo	p10_COX2	0.38596491228070173	228	88	228
NC_077478.1_Galamo	NC_077478.1_Galamo	p11_COX2	0.34210526315789475	228	78	228
NC_077478.1_Galamo	NC_077478.1_Galamo	p13_COX3	0.38022813688212925	263	100	263
NC_077478.1_Galamo	NC_077478.1_Galamo	p14_COX3	0.3702290076335878	262	97	262
NC_077478.1_Galamo	NC_077478.1_Galamo	p16_CYTB	0.37566137566137564	378	142	378
NC_077478.1_Galamo	NC_077478.1_Galamo	p17_CYTB	0.3412698412698413	378	129	378
NC_077478.1_Galamo	NC_077478.1_Galamo	p19_ND1	0.052805280528052806	303	16	303
NC_077478.1_Galamo	NC_077478.1_Galamo	p20_ND1	0.3201320132013201	303	97	303
NC_077478.1_Galamo	NC_077478.1_Galamo	p22_ND2	0.22448979591836735	343	77	343
NC_077478.1_Galamo	NC_077478.1_Galamo	p23_ND2	0.3323615160349854	343	114	343
NC_077478.1_Galamo	NC_077478.1_Galamo	p25_ND3	0.2627118644067797	118	31	118
NC_077478.1_Galamo	NC_077478.1_Galamo	p26_ND3	0.3389830508474576	118	40	118
NC_077478.1_Galamo	NC_077478.1_Galamo	p28_ND4L	0.05319148936170213	94	5	94
NC_077478.1_Galamo	NC_077478.1_Galamo	p29_ND4L	0.26595744680851063	94	25	94
NC_077478.1_Galamo	NC_077478.1_Galamo	p31_ND4	0.3116591928251121	446	139	446
NC_077478.1_Galamo	NC_077478.1_Galamo	p32_ND4	0.2533632286995516	446	113	446
NC_077478.1_Galamo	NC_077478.1_Galamo	p34_ND5	0.2737030411449016	559	153	559
NC_077478.1_Galamo	NC_077478.1_Galamo	p35_ND5	0.04121863799283154	558	23	558
NC_077478.1_Galamo	NC_077478.1_Galamo	p37_ND6	0.19760479041916168	167	33	167
NC_077478.1_Galamo	NC_077478.1_Galamo	p38_ND6	0.23952095808383234	167	40	167
NC_077478.1_Galamo	NC_077478.1_Galamo	p40_rrnl	0.21601489757914338	1074	232	1074
NC_077478.1_Galamo	NC_077478.1_Galamo	p41_rrns	0.24057217165149544	769	185	787
NC_077479.1_Chestr	NC_077479.1_Chestr	p1_ATP6	0.3053097345132743	226	69	226
NC_077479.1_Chestr	NC_077479.1_Chestr	p2_ATP6	0.35398230088495575	226	80	226
NC_077479.1_Chestr	NC_077479.1_Chestr	p4_ATP8	0.09433962264150944	53	5	53
NC_077479.1_Chestr	NC_077479.1_Chestr	p5_ATP8	0.32075471698113206	53	17	53
NC_077479.1_Chestr	NC_077479.1_Chestr	p7_COX1	0.4140625	512	212	512
NC_077479.1_Chestr	NC_077479.1_Chestr	p8_COX1	0.408203125	512	209	512
NC_077479.1_Chestr	NC_077479.1_Chestr	p10_COX2	0.39035087719298245	228	89	228
NC_077479.1_Chestr	NC_077479.1_Chestr	p11_COX2	0.36403508771929827	228	83	228
NC_077479.1_Chestr	NC_077479.1_Chestr	p13_COX3	0.4068441064638783	263	107	263
NC_077479.1_Chestr	NC_077479.1_Chestr	p14_COX3	0.3816793893129771	262	100	262
NC_077479.1_Chestr	NC_077479.1_Chestr	p16_CYTB	0.40476190476190477	378	153	378
NC_077479.1_Chestr	NC_077479.1_Chestr	p17_CYTB	0.3439153439153439	378	130	378
NC_077479.1_Chestr	NC_077479.1_Chestr	p19_ND1	0.0891089108910891	303	27	303
NC_077479.1_Chestr	NC_077479.1_Chestr	p20_ND1	0.33003300330033003	303	100	303
NC_077479.1_Chestr	NC_077479.1_Chestr	p22_ND2	0.2303206997084548	343	79	343
NC_077479.1_Chestr	NC_077479.1_Chestr	p23_ND2	0.3294460641399417	343	113	343
NC_077479.1_Chestr	NC_077479.1_Chestr	p25_ND3	0.2627118644067797	118	31	118
NC_077479.1_Chestr	NC_077479.1_Chestr	p26_ND3	0.3220338983050847	118	38	118
NC_077479.1_Chestr	NC_077479.1_Chestr	p28_ND4L	0.07446808510638298	94	7	94
NC_077479.1_Chestr	NC_077479.1_Chestr	p29_ND4L	0.26595744680851063	94	25	94
NC_077479.1_Chestr	NC_077479.1_Chestr	p31_ND4	0.3116591928251121	446	139	446
NC_077479.1_Chestr	NC_077479.1_Chestr	p32_ND4	0.2645739910313901	446	118	446
NC_077479.1_Chestr	NC_077479.1_Chestr	p34_ND5	0.2737030411449016	559	153	559
NC_077479.1_Chestr	NC_077479.1_Chestr	p35_ND5	0.04659498207885305	558	26	558
NC_077479.1_Chestr	NC_077479.1_Chestr	p37_ND6	0.20359281437125748	167	34	167
NC_077479.1_Chestr	NC_077479.1_Chestr	p38_ND6	0.25149700598802394	167	42	167
NC_077479.1_Chestr	NC_077479.1_Chestr	p40_rrnl	0.23743016759776536	1074	255	1074
NC_077479.1_Chestr	NC_077479.1_Chestr	p41_rrns	0.23974358974358975	780	187	787
NC_082459.1_Dippun	NC_082459.1_Dippun	p1_ATP6	0.36283185840707965	226	82	226
NC_082459.1_Dippun	NC_082459.1_Dippun	p2_ATP6	0.37168141592920356	226	84	226
NC_082459.1_Dippun	NC_082459.1_Dippun	p4_ATP8	0.21153846153846154	52	11	53
NC_082459.1_Dippun	NC_082459.1_Dippun	p5_ATP8	0.3076923076923077	52	16	53
NC_082459.1_Dippun	NC_082459.1_Dippun	p7_COX1	0.455078125	512	233	512
NC_082459.1_Dippun	NC_082459.1_Dippun	p8_COX1	0.408203125	512	209	512
NC_082459.1_Dippun	NC_082459.1_Dippun	p10_COX2	0.3991228070175439	228	91	228
NC_082459.1_Dippun	NC_082459.1_Dippun	p11_COX2	0.34210526315789475	228	78	228
NC_082459.1_Dippun	NC_082459.1_Dippun	p13_COX3	0.4448669201520912	263	117	263
NC_082459.1_Dippun	NC_082459.1_Dippun	p14_COX3	0.3816793893129771	262	100	262
NC_082459.1_Dippun	NC_082459.1_Dippun	p16_CYTB	0.3994708994708995	378	151	378
NC_082459.1_Dippun	NC_082459.1_Dippun	p17_CYTB	0.34656084656084657	378	131	378
NC_082459.1_Dippun	NC_082459.1_Dippun	p19_ND1	0.2607260726072607	303	79	303
NC_082459.1_Dippun	NC_082459.1_Dippun	p20_ND1	0.3432343234323432	303	104	303
NC_082459.1_Dippun	NC_082459.1_Dippun	p22_ND2	0.29239766081871343	342	100	343
NC_082459.1_Dippun	NC_082459.1_Dippun	p23_ND2	0.34502923976608185	342	118	343
NC_082459.1_Dippun	NC_082459.1_Dippun	p25_ND3	0.3559322033898305	118	42	118
NC_082459.1_Dippun	NC_082459.1_Dippun	p26_ND3	0.3135593220338983	118	37	118
NC_082459.1_Dippun	NC_082459.1_Dippun	p28_ND4L	0.1595744680851064	94	15	94
NC_082459.1_Dippun	NC_082459.1_Dippun	p29_ND4L	0.30851063829787234	94	29	94
NC_082459.1_Dippun	NC_082459.1_Dippun	p31_ND4	0.34606741573033706	445	154	446
NC_082459.1_Dippun	NC_082459.1_Dippun	p32_ND4	0.31910112359550563	445	142	446
NC_082459.1_Dippun	NC_082459.1_Dippun	p34_ND5	0.3220035778175313	559	180	559
NC_082459.1_Dippun	NC_082459.1_Dippun	p35_ND5	0.21505376344086022	558	120	558
NC_082459.1_Dippun	NC_082459.1_Dippun	p37_ND6	0.2804878048780488	164	46	167
NC_082459.1_Dippun	NC_082459.1_Dippun	p38_ND6	0.2804878048780488	164	46	167
NC_082459.1_Dippun	NC_082459.1_Dippun	p40_rrnl	0.2608695652173913	1058	276	1074
NC_082459.1_Dippun	NC_082459.1_Dippun	p41_rrns	0.27631578947368424	760	210	787
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p1_ATP6	0.2831858407079646	226	64	226
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p2_ATP6	0.36283185840707965	226	82	226
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p4_ATP8	0.18867924528301888	53	10	53
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p5_ATP8	0.2830188679245283	53	15	53
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p7_COX1	0.41796875	512	214	512
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p8_COX1	0.404296875	512	207	512
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p10_COX2	0.3991228070175439	228	91	228
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p11_COX2	0.34649122807017546	228	79	228
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p13_COX3	0.3840304182509506	263	101	263
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p14_COX3	0.38549618320610685	262	101	262
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p16_CYTB	0.3915343915343915	378	148	378
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p17_CYTB	0.3439153439153439	378	130	378
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p19_ND1	0.06930693069306931	303	21	303
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p20_ND1	0.3234323432343234	303	98	303
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p22_ND2	0.2565597667638484	343	88	343
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p23_ND2	0.34110787172011664	343	117	343
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p25_ND3	0.2966101694915254	118	35	118
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p26_ND3	0.3220338983050847	118	38	118
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p28_ND4L	0.0425531914893617	94	4	94
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p29_ND4L	0.24468085106382978	94	23	94
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p31_ND4	0.3071748878923767	446	137	446
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p32_ND4	0.2713004484304933	446	121	446
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p34_ND5	0.26654740608228983	559	149	559
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p35_ND5	0.0931899641577061	558	52	558
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p37_ND6	0.2155688622754491	167	36	167
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p38_ND6	0.24550898203592814	167	41	167
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p40_rrnl	0.22160148975791433	1074	238	1074
NC_085562.1_Acrjap	NC_085562.1_Acrjap	p41_rrns	0.22908622908622908	777	178	787
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p1_ATP6	0.27876106194690264	226	63	226
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p2_ATP6	0.3495575221238938	226	79	226
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p4_ATP8	0.1320754716981132	53	7	53
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p5_ATP8	0.3018867924528302	53	16	53
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p7_COX1	0.419921875	512	215	512
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p8_COX1	0.40234375	512	206	512
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p10_COX2	0.39035087719298245	228	89	228
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p11_COX2	0.3333333333333333	228	76	228
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p13_COX3	0.3574144486692015	263	94	263
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p14_COX3	0.37786259541984735	262	99	262
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p16_CYTB	0.38095238095238093	378	144	378
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p17_CYTB	0.335978835978836	378	127	378
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p19_ND1	0.0858085808580858	303	26	303
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p20_ND1	0.3201320132013201	303	97	303
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p22_ND2	0.2565597667638484	343	88	343
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p23_ND2	0.3323615160349854	343	114	343
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p25_ND3	0.2457627118644068	118	29	118
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p26_ND3	0.288135593220339	118	34	118
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p28_ND4L	0.031914893617021274	94	3	94
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p29_ND4L	0.23404255319148937	94	22	94
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p31_ND4	0.3094170403587444	446	138	446
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p32_ND4	0.24663677130044842	446	110	446
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p34_ND5	0.25760286225402507	559	144	559
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p35_ND5	0.06989247311827956	558	39	558
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p37_ND6	0.19161676646706588	167	32	167
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p38_ND6	0.2155688622754491	167	36	167
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p40_rrnl	0.21601489757914338	1074	232	1074
NC_086621.1_Otoscu	NC_086621.1_Otoscu	p41_rrns	0.22448979591836735	784	176	787
NC_086622.1_Phybre	NC_086622.1_Phybre	p1_ATP6	0.28761061946902655	226	65	226
NC_086622.1_Phybre	NC_086622.1_Phybre	p2_ATP6	0.3584070796460177	226	81	226
NC_086622.1_Phybre	NC_086622.1_Phybre	p4_ATP8	0.1509433962264151	53	8	53
NC_086622.1_Phybre	NC_086622.1_Phybre	p5_ATP8	0.20754716981132076	53	11	53
NC_086622.1_Phybre	NC_086622.1_Phybre	p7_COX1	0.404296875	512	207	512
NC_086622.1_Phybre	NC_086622.1_Phybre	p8_COX1	0.390625	512	200	512
NC_086622.1_Phybre	NC_086622.1_Phybre	p10_COX2	0.37280701754385964	228	85	228
NC_086622.1_Phybre	NC_086622.1_Phybre	p11_COX2	0.35526315789473684	228	81	228
NC_086622.1_Phybre	NC_086622.1_Phybre	p13_COX3	0.3688212927756654	263	97	263
NC_086622.1_Phybre	NC_086622.1_Phybre	p14_COX3	0.37786259541984735	262	99	262
NC_086622.1_Phybre	NC_086622.1_Phybre	p16_CYTB	0.36243386243386244	378	137	378
NC_086622.1_Phybre	NC_086622.1_Phybre	p17_CYTB	0.3386243386243386	378	128	378
NC_086622.1_Phybre	NC_086622.1_Phybre	p19_ND1	0.10738255033557047	298	32	303
NC_086622.1_Phybre	NC_086622.1_Phybre	p20_ND1	0.3177257525083612	299	95	303
NC_086622.1_Phybre	NC_086622.1_Phybre	p22_ND2	0.22448979591836735	343	77	343
NC_086622.1_Phybre	NC_086622.1_Phybre	p23_ND2	0.31486880466472306	343	108	343
NC_086622.1_Phybre	NC_086622.1_Phybre	p25_ND3	0.2711864406779661	118	32	118
NC_086622.1_Phybre	NC_086622.1_Phybre	p26_ND3	0.3389830508474576	118	40	118
NC_086622.1_Phybre	NC_086622.1_Phybre	p28_ND4L	0.14893617021276595	94	14	94
NC_086622.1_Phybre	NC_086622.1_Phybre	p29_ND4L	0.26595744680851063	94	25	94
NC_086622.1_Phybre	NC_086622.1_Phybre	p31_ND4	0.29596412556053814	446	132	446
NC_086622.1_Phybre	NC_086622.1_Phybre	p32_ND4	0.257847533632287	446	115	446
NC_086622.1_Phybre	NC_086622.1_Phybre	p34_ND5	0.23971377459749552	559	134	559
NC_086622.1_Phybre	NC_086622.1_Phybre	p35_ND5	0.07168458781362007	558	40	558
NC_086622.1_Phybre	NC_086622.1_Phybre	p37_ND6	0.20481927710843373	166	34	167
NC_086622.1_Phybre	NC_086622.1_Phybre	p38_ND6	0.2289156626506024	166	38	167
NC_086622.1_Phybre	NC_086622.1_Phybre	p40_rrnl	0.2271880819366853	1074	244	1074
NC_086622.1_Phybre	NC_086622.1_Phybre	p41_rrns	0.23711340206185566	776	184	787
NC_086795.1_Phypar	NC_086795.1_Phypar	p1_ATP6	0.2831858407079646	226	64	226
NC_086795.1_Phypar	NC_086795.1_Phypar	p2_ATP6	0.35398230088495575	226	80	226
NC_086795.1_Phypar	NC_086795.1_Phypar	p4_ATP8	0.11320754716981132	53	6	53
NC_086795.1_Phypar	NC_086795.1_Phypar	p5_ATP8	0.32075471698113206	53	17	53
NC_086795.1_Phypar	NC_086795.1_Phypar	p7_COX1	0.4140625	512	212	512
NC_086795.1_Phypar	NC_086795.1_Phypar	p8_COX1	0.41015625	512	210	512
NC_086795.1_Phypar	NC_086795.1_Phypar	p10_COX2	0.4166666666666667	228	95	228
NC_086795.1_Phypar	NC_086795.1_Phypar	p11_COX2	0.30701754385964913	228	70	228
NC_086795.1_Phypar	NC_086795.1_Phypar	p13_COX3	0.35361216730038025	263	93	263
NC_086795.1_Phypar	NC_086795.1_Phypar	p14_COX3	0.36259541984732824	262	95	262
NC_086795.1_Phypar	NC_086795.1_Phypar	p16_CYTB	0.35978835978835977	378	136	378
NC_086795.1_Phypar	NC_086795.1_Phypar	p17_CYTB	0.3439153439153439	378	130	378
NC_086795.1_Phypar	NC_086795.1_Phypar	p19_ND1	0.10231023102310231	303	31	303
NC_086795.1_Phypar	NC_086795.1_Phypar	p20_ND1	0.3201320132013201	303	97	303
NC_086795.1_Phypar	NC_086795.1_Phypar	p22_ND2	0.2303206997084548	343	79	343
NC_086795.1_Phypar	NC_086795.1_Phypar	p23_ND2	0.33527696793002915	343	115	343
NC_086795.1_Phypar	NC_086795.1_Phypar	p25_ND3	0.2966101694915254	118	35	118
NC_086795.1_Phypar	NC_086795.1_Phypar	p26_ND3	0.3050847457627119	118	36	118
NC_086795.1_Phypar	NC_086795.1_Phypar	p28_ND4L	0.1595744680851064	94	15	94
NC_086795.1_Phypar	NC_086795.1_Phypar	p29_ND4L	0.2553191489361702	94	24	94
NC_086795.1_Phypar	NC_086795.1_Phypar	p31_ND4	0.31390134529147984	446	140	446
NC_086795.1_Phypar	NC_086795.1_Phypar	p32_ND4	0.2623318385650224	446	117	446
NC_086795.1_Phypar	NC_086795.1_Phypar	p34_ND5	0.25402504472271914	559	142	559
NC_086795.1_Phypar	NC_086795.1_Phypar	p35_ND5	0.0985663082437276	558	55	558
NC_086795.1_Phypar	NC_086795.1_Phypar	p37_ND6	0.19879518072289157	166	33	167
NC_086795.1_Phypar	NC_086795.1_Phypar	p38_ND6	0.23493975903614459	166	39	167
NC_086795.1_Phypar	NC_086795.1_Phypar	p40_rrnl	0.21828358208955223	1072	234	1074
NC_086795.1_Phypar	NC_086795.1_Phypar	p41_rrns	0.24129032258064517	775	187	787
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p1_ATP6	0.28761061946902655	226	65	226
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p2_ATP6	0.36283185840707965	226	82	226
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p4_ATP8	0.16	50	8	53
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p5_ATP8	0.3	50	15	53
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p7_COX1	0.412109375	512	211	512
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p8_COX1	0.404296875	512	207	512
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p10_COX2	0.3991228070175439	228	91	228
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p11_COX2	0.34649122807017546	228	79	228
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p13_COX3	0.39543726235741444	263	104	263
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p14_COX3	0.3893129770992366	262	102	262
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p16_CYTB	0.3862433862433862	378	146	378
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p17_CYTB	0.3439153439153439	378	130	378
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p19_ND1	0.0627062706270627	303	19	303
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p20_ND1	0.3234323432343234	303	98	303
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p22_ND2	0.2565597667638484	343	88	343
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p23_ND2	0.34402332361516036	343	118	343
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p25_ND3	0.2796610169491525	118	33	118
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p26_ND3	0.3220338983050847	118	38	118
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p28_ND4L	0.0851063829787234	94	8	94
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p29_ND4L	0.24468085106382978	94	23	94
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p31_ND4	0.3094170403587444	446	138	446
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p32_ND4	0.273542600896861	446	122	446
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p34_ND5	0.26475849731663686	559	148	559
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p35_ND5	0.08243727598566308	558	46	558
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p37_ND6	0.2275449101796407	167	38	167
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p38_ND6	0.24550898203592814	167	41	167
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p40_rrnl	0.21973929236499068	1074	236	1074
NC_086817.1_Acrhes	NC_086817.1_Acrhes	p41_rrns	0.23717948717948717	780	185	787
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p1_ATP6	0.3008849557522124	226	68	226
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p2_ATP6	0.3672566371681416	226	83	226
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p4_ATP8	0.1320754716981132	53	7	53
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p5_ATP8	0.2641509433962264	53	14	53
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p7_COX1	0.416015625	512	213	512
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p8_COX1	0.408203125	512	209	512
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p10_COX2	0.40350877192982454	228	92	228
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p11_COX2	0.35964912280701755	228	82	228
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p13_COX3	0.3726235741444867	263	98	263
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p14_COX3	0.3702290076335878	262	97	262
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p16_CYTB	0.3968253968253968	378	150	378
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p17_CYTB	0.3412698412698413	378	129	378
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p19_ND1	0.06930693069306931	303	21	303
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p20_ND1	0.3201320132013201	303	97	303
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p22_ND2	0.23323615160349853	343	80	343
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p23_ND2	0.3469387755102041	343	119	343
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p25_ND3	0.2966101694915254	118	35	118
NC_086818.1_Amawuz	NC_086818.1_Amawuz	p26_ND3	0.3474576271186441	118	41	118
